sample,outcome,variable,concept,family,estimand,effect,se,lo,hi,p,N,q
raw,mpc_alt,q17b_fut_job,employment/income outlook,subjective_economic,medical-cash,0.018417825498818083,0.00980728190867604,-0.0008040938284181939,0.03763974482605436,0.060384651345178585,5497,
raw,mpc_alt,q17b_fut_job,employment/income outlook,subjective_economic,restricted-cash,0.011581985483919784,0.009010638232163195,-0.00607854092883974,0.029242511896679306,0.19866373967869666,5497,
raw,mpc_alt,q17b_fut_job,employment/income outlook,subjective_economic,medical-food,0.013671680029796598,0.00943634864035449,-0.0048232234508617106,0.032166583510454906,0.14738461869019986,5497,
raw,mpc_alt,q17c_fut_price,price/affordability outlook,subjective_economic,level,-0.0031132446442759813,0.004082952590644694,-0.011115684672524091,0.004889195383972129,0.4457626230524998,5497,
raw,mpc_alt,q17c_fut_price,price/affordability outlook,subjective_economic,food-cash,0.015344535925125519,0.010446964343431854,-0.005131137935775047,0.03582020978602608,0.1418861429615431,5497,
raw,mpc_alt,q17c_fut_price,price/affordability outlook,subjective_economic,medical-cash,0.025555819182187807,0.009922009234554162,0.006109038428187819,0.0450025999361878,0.010004614753913064,5497,
raw,mpc_alt,q17c_fut_price,price/affordability outlook,subjective_economic,restricted-cash,0.020450177553656662,0.009014311824341181,0.002782451032534397,0.03811790407477893,0.023290570195818972,5497,
raw,mpc_alt,q17c_fut_price,price/affordability outlook,subjective_economic,medical-food,0.010211283257062288,0.009494176732144834,-0.008396961200799772,0.028819527714924346,0.2821369730471599,5497,
raw,mpc_alt,q17e_fut_welfare,welfare outlook,subjective_economic,level,0.0012582992710621522,0.0040974576245279256,-0.006772570101191626,0.00928916864331593,0.7587728240151036,5497,
raw,mpc_alt,q17e_fut_welfare,welfare outlook,subjective_economic,food-cash,0.01323009194489655,0.010553824421148812,-0.007455023819714406,0.033915207709507504,0.20999371455877458,5497,
raw,mpc_alt,q17e_fut_welfare,welfare outlook,subjective_economic,medical-cash,0.01399469588555405,0.010148221066645273,-0.005895451912221338,0.03388484368332944,0.16788566886082246,5497,
raw,mpc_alt,q17e_fut_welfare,welfare outlook,subjective_economic,restricted-cash,0.013612393915225299,0.009219179279120068,-0.004456865438867974,0.03168165326931857,0.13980169296521125,5497,
raw,mpc_alt,q17e_fut_welfare,welfare outlook,subjective_economic,medical-food,0.0007646039406575007,0.009421578165979027,-0.01770134994219033,0.01923055782350533,0.9353190437191391,5497,
raw,mpc_alt,q18_ses_now,subjective SES,subjective_economic,level,-0.009874931200900787,0.004042706433762826,-0.01779849021114429,-0.0019513721906572867,0.014579726136816174,5497,
raw,mpc_alt,q18_ses_now,subjective SES,subjective_economic,food-cash,2.470233114389603e-05,0.01025541460517999,-0.020075540941534943,0.020124945603822733,0.9980781284486745,5497,
raw,mpc_alt,q18_ses_now,subjective SES,subjective_economic,medical-cash,0.005520778635446982,0.009839100406978007,-0.013763503802503298,0.024805061073397264,0.5747252530257825,5497,
raw,mpc_alt,q18_ses_now,subjective SES,subjective_economic,restricted-cash,0.002772740483295439,0.008817592317734768,-0.014509422889821768,0.020054903856412645,0.7531751022461535,5497,
raw,mpc_alt,q18_ses_now,subjective SES,subjective_economic,medical-food,0.005496076304303086,0.009641738119155013,-0.0134013831576077,0.02439353576621387,0.5686576093749043,5497,
raw,mpc_alt,q19_ses_past5,past mobility,subjective_economic,level,-0.008789883544836997,0.004011134068933113,-0.016651561857107502,-0.0009282052325664918,0.02842494386663558,5497,
raw,mpc_alt,q19_ses_past5,past mobility,subjective_economic,food-cash,0.004932430020813998,0.01023960426569199,-0.015136825555885011,0.025001685597513007,0.6300181986222383,5497,
raw,mpc_alt,q19_ses_past5,past mobility,subjective_economic,medical-cash,0.014695847169180248,0.009813917263423028,-0.004539077214384773,0.033930771552745265,0.13427629221713333,5497,
raw,mpc_alt,q19_ses_past5,past mobility,subjective_economic,restricted-cash,0.009814138594997123,0.008850068670530113,-0.007531677259948176,0.027159954449942424,0.26745882355445705,5497,
raw,mpc_alt,q19_ses_past5,past mobility,subjective_economic,medical-food,0.00976341714836625,0.009435574876507825,-0.008729969783020056,0.028256804079752555,0.3007878550002345,5497,
raw,mpc_alt,q20_ses_next1,expected mobility,subjective_economic,level,-0.010964600931336622,0.003994025500113273,-0.018792747064893214,-0.00313645479778003,0.006046470480324484,5497,
raw,mpc_alt,q20_ses_next1,expected mobility,subjective_economic,food-cash,0.0011766869621090666,0.010065607016416789,-0.01855154027260151,0.02090491419681964,0.9069379202544858,5497,
raw,mpc_alt,q20_ses_next1,expected mobility,subjective_economic,medical-cash,0.012153242703219833,0.009837578271702311,-0.007128056404410487,0.031434541810850154,0.21668551058926266,5497,
raw,mpc_alt,q20_ses_next1,expected mobility,subjective_economic,restricted-cash,0.00666496483266445,0.00874302983659542,-0.01047105876282169,0.02380098842815059,0.4458705190982296,5497,
raw,mpc_alt,q20_ses_next1,expected mobility,subjective_economic,medical-food,0.010976555741110765,0.009509284874648864,-0.007661300131932489,0.02961441161415402,0.24837770463774145,5497,
raw,mpc_alt,q01_lifesat,life satisfaction,attitudes,level,-0.00377010879682359,0.0041545585840506525,-0.011912893993224594,0.004372676399577413,0.3641619307084165,5497,
raw,mpc_alt,q01_lifesat,life satisfaction,attitudes,food-cash,0.007808389743617138,0.010669012937972587,-0.013102491365401002,0.02871927085263528,0.46424452894912316,5497,
raw,mpc_alt,q01_lifesat,life satisfaction,attitudes,medical-cash,0.010709943153669183,0.010282743693334397,-0.009443864147522614,0.030863750454860978,0.2976225499465931,5497,
raw,mpc_alt,q01_lifesat,life satisfaction,attitudes,restricted-cash,0.00925916644864316,0.009268836791221863,-0.008907419840731491,0.02742575273801781,0.31781567598769034,5497,
raw,mpc_alt,q01_lifesat,life satisfaction,attitudes,medical-food,0.0029015534100520447,0.009771385163713361,-0.016250009589895163,0.022053116409999254,0.7665093246088004,5497,
raw,mpc_alt,q02_safety,safety,attitudes,level,0.006936060724302775,0.004064079834268458,-0.0010293893811589155,0.014901510829764465,0.08788260119595687,5497,
raw,mpc_alt,q02_safety,safety,attitudes,food-cash,0.0064428090785883145,0.010458832988899082,-0.014056126899973292,0.02694174505714992,0.537883921009752,5497,
raw,mpc_alt,q02_safety,safety,attitudes,medical-cash,-0.0033698383298919644,0.010085392492757047,-0.023136844385646414,0.016397167725862485,0.738281003880044,5497,
raw,mpc_alt,q02_safety,safety,attitudes,restricted-cash,0.001536485374348175,0.009148934659729513,-0.016395097055631885,0.019468067804328235,0.8666293389574844,5497,
raw,mpc_alt,q02_safety,safety,attitudes,medical-food,-0.009812647408480278,0.009348402901741442,-0.028135180408863238,0.008509885591902681,0.29387432183779505,5497,
raw,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,level,-0.004557931030220892,0.003942507448314765,-0.01228510363769874,0.0031692415772569564,0.24764044596717805,5497,
raw,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,food-cash,0.005103800515680378,0.010217214946530216,-0.014921572801823178,0.025129173833183936,0.6174063931987831,5497,
raw,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,medical-cash,0.02273587462251008,0.009627371564015618,0.003866573091254419,0.041605176153765744,0.018196906291300927,5497,
raw,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,restricted-cash,0.01391983756909523,0.008799416798365526,-0.003326702440657952,0.031166377578848412,0.11367135953687138,5497,
raw,mpc_alt,q03a_fair_dist,distribution fairness,attitudes,medical-food,0.017632074106829702,0.009188938188115338,-0.00037791379804109904,0.035642062011700504,0.05500497227431725,5497,
raw,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,level,-0.003652558895825655,0.003947567076214808,-0.01138964819176276,0.004084530400111451,0.3548263350183257,5497,
raw,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,food-cash,0.003567882353757697,0.010199630928794914,-0.016423026922281155,0.02355879162979655,0.7264850127705325,5497,
raw,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,medical-cash,0.015321283630658171,0.009636217059611048,-0.003565354753389942,0.034207922014706287,0.11184185770306224,5497,
raw,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,restricted-cash,0.009444582992207934,0.008800494733025424,-0.007804069730656334,0.026693235715072202,0.2831868934373717,5497,
raw,mpc_alt,q03b_fair_opp,opportunity fairness,attitudes,medical-food,0.011753401276900475,0.009164249583195812,-0.006208197851499519,0.02971500040530047,0.1996576962078337,5497,
raw,mpc_alt,q03c_fair_rule,rule fairness,attitudes,level,-0.0007729037939759241,0.0039916810161568835,-0.00859645482341566,0.007050647235463813,0.8464666657026978,5497,
raw,mpc_alt,q03c_fair_rule,rule fairness,attitudes,food-cash,0.002720491013083139,0.01019903515390301,-0.017269250565624686,0.022710232591790967,0.7896693254084406,5497,
raw,mpc_alt,q03c_fair_rule,rule fairness,attitudes,medical-cash,0.008441472333435635,0.00975739266581635,-0.010682665874579677,0.027565610541450947,0.3869641098164863,5497,
raw,mpc_alt,q03c_fair_rule,rule fairness,attitudes,restricted-cash,0.005580981673259387,0.008799834597916244,-0.011666377208565958,0.022828340555084734,0.525940922021953,5497,
raw,mpc_alt,q03c_fair_rule,rule fairness,attitudes,medical-food,0.005720981320352496,0.009418370538910505,-0.012738685728965195,0.02418064836967019,0.5435669576852932,5497,
raw,mpc_alt,q04_trust_gov,institutional trust,attitudes,level,-0.0016227597167201339,0.004050959137477024,-0.009562493729018543,0.006316974295578275,0.6887245549324161,5497,
raw,mpc_alt,q04_trust_gov,institutional trust,attitudes,food-cash,0.00044800136701804986,0.010514131882281171,-0.02015931845095737,0.021055321184993474,0.9660128630591013,5497,
raw,mpc_alt,q04_trust_gov,institutional trust,attitudes,medical-cash,0.004079229593357465,0.01005893652896376,-0.015635923726185847,0.023794382912900775,0.6850858479338771,5497,
raw,mpc_alt,q04_trust_gov,institutional trust,attitudes,restricted-cash,0.0022636154801877572,0.009138239400981534,-0.015647004627840928,0.020174235588216443,0.8043603014526671,5497,
raw,mpc_alt,q04_trust_gov,institutional trust,attitudes,medical-food,0.003631228226339415,0.009456673266262313,-0.014903510789097475,0.022165967241776306,0.7009889740172599,5497,
raw,mpc_alt,q05_trust_soc,generalized trust,attitudes,level,-8.781272620978945e-05,0.004026138759065459,-0.007978899690738875,0.0078032742383192955,0.9825989942031021,5497,
raw,mpc_alt,q05_trust_soc,generalized trust,attitudes,food-cash,0.006532902465646777,0.010510000030393417,-0.014066319071439192,0.02713212400273275,0.5342120271904521,5497,
raw,mpc_alt,q05_trust_soc,generalized trust,attitudes,medical-cash,0.02521129910710347,0.009683675473445038,0.0062316439411773394,0.0441909542730296,0.00922814372450892,5497,
raw,mpc_alt,q05_trust_soc,generalized trust,attitudes,restricted-cash,0.015872100786375125,0.008959405269874501,-0.0016880108654772595,0.03343221243822751,0.07646805497362455,5497,
raw,mpc_alt,q05_trust_soc,generalized trust,attitudes,medical-food,0.018678396641456693,0.009347918028540967,0.00035681397508373347,0.03699997930782965,0.04570209046989333,5497,
raw,mpc_alt,q08_support,social support,attitudes,level,0.004024424344046444,0.004184108372883285,-0.004176277374217282,0.01222512606231017,0.33613219744355427,5497,
raw,mpc_alt,q08_support,social support,attitudes,food-cash,0.0062042807824478985,0.010760527475353754,-0.014885965523899175,0.02729452708879497,0.5642247294504299,5497,
raw,mpc_alt,q08_support,social support,attitudes,medical-cash,0.00027198968157485687,0.010211903588681568,-0.019742973565836347,0.02028695292898606,0.9787511985509824,5497,
raw,mpc_alt,q08_support,social support,attitudes,restricted-cash,0.0032381352320113776,0.009274878127298113,-0.014940291858491227,0.021416562322513984,0.726991955463254,5497,
raw,mpc_alt,q08_support,social support,attitudes,medical-food,-0.005932291100873042,0.009800530383597062,-0.025140977682113805,0.013276395480367721,0.5449776438473366,5497,
raw,mpc_alt,q12_voice,voice/response,attitudes,level,-0.0032145407677380035,0.0041088607569248915,-0.011267759868800777,0.00483867833332477,0.4340126912345478,5497,
raw,mpc_alt,q12_voice,voice/response,attitudes,food-cash,-0.0011638035200790965,0.01059177564063512,-0.02192330230805259,0.019595695267894397,0.9125061006709202,5497,
raw,mpc_alt,q12_voice,voice/response,attitudes,medical-cash,0.01302823569833681,0.009856475426105418,-0.006290101151333894,0.03234657254800751,0.18623656696315782,5497,
raw,mpc_alt,q12_voice,voice/response,attitudes,restricted-cash,0.005932216089128857,0.008971681721259601,-0.011651956965296282,0.023516389143553997,0.5084740456646271,5497,
raw,mpc_alt,q12_voice,voice/response,attitudes,medical-food,0.014192039218415905,0.009833989346323723,-0.00508222572472918,0.03346630416156099,0.14897485604995883,5497,
raw,mpc_alt,q16_fut_society,national outlook,attitudes,level,0.0027320928378940243,0.004087931620341277,-0.0052801059092373445,0.010744291585025392,0.5039221092099962,5497,
raw,mpc_alt,q16_fut_society,national outlook,attitudes,food-cash,0.0028628953122891835,0.01016354426548443,-0.017057285403338895,0.022783076027917265,0.778186766485551,5497,
raw,mpc_alt,q16_fut_society,national outlook,attitudes,medical-cash,-0.0005810168865339497,0.009993090791068655,-0.020167114931267393,0.019005081158199492,0.9536356312486468,5497,
raw,mpc_alt,q16_fut_society,national outlook,attitudes,restricted-cash,0.001140939212877617,0.008780779172657327,-0.01606907172173016,0.01835095014748539,0.8966170717197581,5497,
raw,mpc_alt,q16_fut_society,national outlook,attitudes,medical-food,-0.0034439121988231332,0.009894981539857184,-0.0228377196446319,0.015949895246985635,0.7278053754232587,5497,
raw,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,level,-0.0033765758024328356,0.004031754703817729,-0.011278669816415537,0.004525518211549867,0.40231419162425297,5497,
raw,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,food-cash,0.013529766407688434,0.010319872211602662,-0.006696811452108497,0.03375634426748536,0.18984421251559347,5497,
raw,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,medical-cash,0.020070788931777477,0.00977998873471498,0.0009023632425286636,0.039239214621026294,0.040147288910615496,5497,
raw,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,restricted-cash,0.016800277669732955,0.00886978707826924,-0.0005841855542135094,0.03418474089367942,0.05821152880345038,5497,
raw,mpc_alt,q17d_fut_fair,fairness outlook,attitudes,medical-food,0.0065410225240890435,0.009465906875444815,-0.012011814032792868,0.025093859080970955,0.48956017199953716,5497,
raw,mpc_alt,q21_order,social order,attitudes,level,0.009047756020304101,0.0039756343392830205,0.0012556558996086866,0.016839856140999514,0.022857871432733323,5497,
raw,mpc_alt,q21_order,social order,attitudes,food-cash,-0.0023369281840066787,0.010181754830333638,-0.02229280095087734,0.01761894458286398,0.8184638759031635,5497,
raw,mpc_alt,q21_order,social order,attitudes,medical-cash,0.004994083847383524,0.009631516788202888,-0.013883342173987033,0.02387150986875408,0.6040991478404832,5497,
raw,mpc_alt,q21_order,social order,attitudes,restricted-cash,0.0013285778316884228,0.008728953273722828,-0.01577985620754132,0.018437011870918167,0.8790263800291677,5497,
raw,mpc_alt,q21_order,social order,attitudes,medical-food,0.0073310120313902025,0.009385626943021277,-0.011064478749260266,0.02572650281204067,0.4347500215155782,5497,
raw,mpc_alt,q22_vitality,social vitality,attitudes,level,0.0034214183438505998,0.00409183940029962,-0.0045984395112586285,0.011441276198959828,0.4030668346409947,5497,
raw,mpc_alt,q22_vitality,social vitality,attitudes,food-cash,-0.005686140668455329,0.010558529385638043,-0.026380477994013714,0.015008196657103057,0.5902075494574903,5497,
